$T_{umg}$ in °C;$P_{el}$ in kW;$\dot{Q}_{heiz}$ in kW
10.300013;0.544501342;5.7411
11.499994;0.47643455;5.234928
9.499994;0.572073268;5.873597
10.499994;0.676761037;7.183989
9.300013;0.851481467;8.685392
8.399988;1.045272654;10.3584496
7.700006;1.136975818;11.0230354
6.8999877;1.247447399;11.8017525
6.3999877;1.511772977;14.089629
5.200006;1.485194066;13.364615
5.499994;1.683593242;15.281656
4.3999877;1.864758316;16.403058
3.700006;2.001753461;17.268573
3.200006;2.11233082;17.974905
2.800012;2.212178689;18.62215
1.8999878;2.357532638;19.376932
4.700006;2.153962009;19.108026
6.499994;1.98926951;18.595213
7.700006;1.830281971;17.744672
10.499994;1.558124562;16.539885
11.2000065;1.440084654;15.658424
11.6;1.368750946;15.092407
12.300013;1.285984656;14.538133
11.499994;1.312284528;14.419011
12.800013;1.003092473;11.5484764
12.800013;0.721662255;8.308406
13.899988;0.515101219;6.180225
13.899988;0.630234985;7.561609
12.7000065;0.985374326;11.302932
11.399988;1.143853804;12.524394
10.2000065;1.243124881;13.063243
9.499994;1.315473586;13.506245
8.499994;1.418440794;14.1011
7.300012;1.544107008;14.787073
6.6;1.648829104;15.459007
6.800012;1.690278234;15.943097
5.999994;1.723478382;15.87374
5.300012;1.866096099;16.840582
4.700006;1.706182233;15.135724
4.200006;2.023398055;17.699084
4.499994;2.052219467;18.102885
5.1;2.072868421;18.599391
5.8999877;1.978992335;18.173643
7.1;1.606714339;15.293088
8.899988;1.663557667;16.750575
9.300013;1.392391219;14.20285
9.899988;1.539082195;16.012073
9.499994;1.598783238;16.415045
9.300013;1.621671251;16.541582
9.6;1.600524033;16.486977
9.2000065;1.600981892;16.277519
7.1;1.663189293;15.83063
8.399988;1.643970367;16.291428
7.300012;1.836097278;17.583305
7.1;1.893798909;18.025627
6.300012;1.995222237;18.54018
5.200006;2.14131792;19.268788
4.200006;2.30298612;20.144699
2.800012;2.522407464;21.23366
1.7000061;2.728129541;22.305846
0.7000061;2.930301544;23.349213
-0.69998777;3.210923217;24.705182
-1.1000122;3.364609351;25.635696
-1.2999939;3.454027757;26.189563
-0.1999878;3.374978262;26.290417
0.80001223;3.279356813;26.197217
2.3999877;3.087574929;25.714728
3.800012;2.903784089;25.119345
3.8999877;2.880174723;24.984111
6.3999877;2.550672267;23.772105
7.6;2.348084544;22.694527
8.300013;2.233148733;22.060278
8.999994;2.135054905;21.567494
8.2000065;2.164719642;21.317047
9.7000065;1.940868962;20.058853
8.999994;2.003113177;20.23467
6.499994;2.277907552;21.293332
5.3999877;2.449815779;22.172241
5.300012;2.484749403;22.423618
4.6;2.594043834;22.947029
3.4999938;2.744142732;23.543237
3.700006;2.757617635;23.789204
2.6;2.936715718;24.589105
1.7000061;3.105375736;25.390302
0.6;3.315054852;26.347955
-0.6000122;3.539197773;27.298016
-1.0000061;3.668310806;28.017838
-0.9;3.682014827;28.19127
0.3999878;3.545057079;28.033694
3.4999938;3.119492874;26.763535
5.3999877;2.818602853;25.509976
6.700006;2.593643858;24.390382
7.8999877;2.408477915;23.495781
8.999994;2.244406374;22.67212
8.899988;2.202602561;22.178287
8.300013;2.230058098;22.029747
8.499994;2.202864777;21.899269
7.700006;2.245894343;21.774054
7.8999877;2.226526455;21.720763
7.3999877;2.240730901;21.524068
7.499994;2.260693568;21.782648
5.999994;2.424307373;22.32858
5.6;2.483149857;22.604604
4.999994;2.563060219;22.932062
4.8999877;2.59987747;23.195195
4.700006;2.637718696;23.399483
4.499994;2.682717032;23.664583
3.6;2.826294767;24.314676
2.8999877;2.95162177;24.913748
1.7000061;3.155197894;25.79766
1.1;3.279875332;26.403418
0.3000122;3.406644353;26.87131
2.1;3.216123319;26.573325
3.200006;2.999149332;25.521298
4.3999877;2.379776981;20.93334
5.6;2.081973684;18.952618
5.300012;2.243914532;20.250204
7.800012;2.298102295;22.34941
6.800012;2.423207488;22.856256
7.499994;2.329481286;22.445444
7.8999877;2.228696525;21.741933
7.300012;2.314685698;22.166486
6.499994;2.392675053;22.366151
6.6;2.3884284;22.393304
6.200006;2.049775622;18.99075
5.6;1.888897464;17.195007
5.200006;1.892820293;17.032666
4.700006;1.969180885;17.468813
4.3999877;2.012871533;17.705913
4.1;2.039583152;17.79096
3.8999877;2.140472732;18.567557
3.4999938;2.167892196;18.599324
4.1;2.077291508;18.119884
4.200006;2.146539174;18.776225
3.8999877;2.176859562;18.883195
3.6;2.204410851;18.964595
4.300012;2.116504826;18.56537
5.200006;1.516614521;13.647354
6.300012;1.316650514;12.234696
6.700006;1.497418371;14.081581
6.800012;1.386260384;13.07553
6.300012;1.394673277;12.959706
6.200006;1.642348886;15.216025
5.499994;1.891138624;17.165506
5.1;1.630172926;14.627182
4.700006;1.486994465;13.191286
3.700006;1.741169349;15.020586
4.300012;1.799406052;15.783871
3.800012;1.795106368;15.528667
3.300012;1.726372241;14.730617
3.300012;1.884292119;16.0781
3.4999938;1.766165307;15.152728
2.9999938;1.734717318;14.681801
2.3999877;1.770971626;14.749457
2.300012;1.827438868;15.179381
1.7000061;1.918610156;15.68702
1.6;1.923537852;15.686351
1.6;1.826762249;14.897151
1.4999939;1.833336481;14.911928
1.1;1.925184292;15.497981
1.3000122;2.001316203;16.194118
1.7000061;1.999981651;16.352333
2.6;2.227107478;18.647559
3.700006;2.223361823;19.180327
4.1;2.136418916;18.635643
3.700006;2.1861157;18.859015
4.6;1.858006107;16.436006
4.6;1.829092395;16.180234
3.9999938;1.787766516;15.551083
1.4999939;2.020810426;16.436797
4.700006;1.675275829;14.86155
2.6;1.931472391;16.172208
3.9999938;1.769404271;15.391357
2.8999877;1.77254523;14.961519
2.200006;1.97045629;16.324034
1.7000061;1.640879245;13.416225
0.80001223;1.885372326;15.06134
1.3000122;1.840889522;14.895988
-0.2999939;2.072419626;16.10368
0.4999939;2.102873991;16.671263
-0.1999878;2.18823136;17.045892
-1.7999939;2.325643807;17.422858
-1.9;2.327978584;17.398723
-1.2999939;2.266777103;17.187442
0.2000061;2.216818481;17.442131
1.2000061;2.047476236;16.52493
2.6;1.714206756;14.353044
4.800012;1.738760257;15.46855
5.700006;1.344710919;12.27686
5.300012;1.372482869;12.38597
5.1;1.322263427;11.864378
5.200006;1.463701972;13.171217
7.1;1.508619913;14.359402
6.499994;1.551980875;14.507544
6.8999877;1.87220001;17.712363
6.499994;1.786426573;16.699086
5.800012;1.829204733;16.748996
4.3999877;2.185230274;19.22204
3.6;2.460006502;21.16349
3.200006;2.535345194;21.574551
3.200006;2.559612742;21.781056
3.200006;2.567232215;21.845894
3.3999877;2.570094472;21.989749
3.200006;2.625640498;22.34292
3.200006;2.6529564;22.575365
3.1;2.686055932;22.795079
3.300012;2.667505256;22.761023
3.4999938;2.607178134;22.368156
4.3999877;2.513517979;22.109772
5.3999877;2.3769814;21.513048
5.999994;2.283886209;21.03526
6.300012;2.217794757;20.608388
6.800012;2.122649582;20.021324
6.8999877;2.141707043;20.262094
7.6;2.041229694;19.728737
8.2000065;1.919986933;18.907045
8.300013;1.890069639;18.671153
7.999994;1.912132845;18.712009
7.499994;1.973019269;19.010796
6.999994;2.00036942;18.98229
6.999994;2.01946959;19.163539
7.1;2.046520992;19.479272
7.200006;2.067451757;19.738495
7.1;2.0828689;19.82524
7.6;2.035970682;19.677908
7.700006;2.014225666;19.528015
7.800012;1.991430186;19.366975
7.200006;2.048995777;19.562291
6.999994;2.082597763;19.762587
6.499994;2.138393479;19.989188
6.200006;2.167547797;20.081885
5.999994;2.155023309;19.848395
6.800012;2.087204314;19.686996
7.800012;1.962255752;19.083249
8.1;1.911386472;18.763344
8.999994;1.803225455;18.215482
10.300013;1.668492442;17.59221
10.899988;1.579446618;16.996684
11.7000065;1.458642485;16.140424
11.499994;1.445111575;15.878477
10.7000065;1.516428345;16.207155
10.499994;1.52351229;16.172467
10.2000065;1.512955043;15.898724
9.399988;1.591536379;16.287236
8.499994;1.677780549;16.679266
7.999994;1.74098314;17.037149
7.700006;1.787289817;17.327861
8.1;1.770065142;17.376047
7.999994;1.790533844;17.522049
8.1;1.791461419;17.586086
8.2000065;1.792727756;17.653862
7.1;1.903546302;18.118405
6.999994;1.942513765;18.433275
7.300012;1.952199935;18.695157
7.700006;1.918520211;18.600146
7.8999877;1.880730239;18.347366
7.8999877;1.843945562;17.988515
7.999994;1.856968983;18.172179
7.499994;1.871193839;18.029669
8.399988;1.774650317;17.586441
10.2000065;1.605454166;16.870741
10.800013;1.525945257;16.364725
9.2000065;1.616393298;16.43421
11.7000065;1.413802879;15.644257
9.800013;1.555550169;16.129826
11.399988;1.414538967;15.488206
12.399988;1.229428984;13.949113
11.6;1.13354562;12.498937
10.999994;1.185566734;12.802074
10.2000065;1.374686785;14.445747
8.899988;1.524821323;15.353621
7.300012;1.677219194;16.061816
7.499994;1.700609231;16.386021
6.300012;1.817886583;16.892326
5.200006;1.969658324;17.724098
5.200006;2.035466818;18.31628
4.999994;2.111528623;18.892145
4.999994;2.162259911;19.346045
5.200006;2.177867193;19.597679
4.800012;2.235653921;19.88907
4.700006;2.242086418;19.889787
5.700006;2.15452496;19.670251
5.6;2.211731605;20.13383
6.200006;1.703407121;15.781717
7.300012;1.520908343;14.564912
7.200006;1.534928693;14.65436
8.300013;1.476450658;14.585196
8.300013;1.46756464;14.497415
8.300013;1.435755933;14.183191
8.2000065;1.4142073;13.926387
8.7000065;1.322870062;13.235043
8.6;1.349075356;13.454234
8.499994;1.363046653;13.550412
7.6;1.431611615;13.836703
6.999994;1.526988734;14.490195
5.8999877;1.582078319;14.52867
5.499994;1.638730785;14.874448
4.800012;1.769197371;15.739328
4.3999877;1.841309373;16.196793
3.9999938;1.833197799;15.946272
3.6;1.917958253;16.500237
4.3999877;1.906280106;16.768298
3.3999877;1.986786115;16.998958
3.300012;1.97517554;16.853581
5.200006;1.808891575;16.277428
7.8999877;1.505764783;14.68941
9.499994;1.33464666;13.703099
10.399988;1.275222679;13.491075
11.2000065;1.203359652;13.08445
12.6;1.070324061;12.232554
13.899988;0.931756843;11.179292
15.300013;0.836924926;10.610655
15.1;0.766111257;9.634849
15.399988;0.682687482;8.6903854
15.300013;0.613366341;7.776347
15.399988;0.501013201;6.377732
14.499994;0.476640428;5.85333
13.1;0.588818743;6.8545944
11.499994;0.74815551;8.220521
10.399988;0.775145198;8.2005615
10.2000065;0.789568504;8.297095
9.499994;0.862377906;8.854216
8.300013;0.954584143;9.42991
7.200006;1.05760221;10.097201
6.999994;1.123394287;10.660329
7.499994;1.10813023;10.677259
6.999994;1.166974423;11.073878
7.1;1.14971054;10.9432175
8.800013;1.071265477;10.752145
10.899988;0.9453246;10.172793
12.499994;0.818835437;9.3243004
11.800013;0.827611129;9.190303
13.899988;0.705448944;8.464032
14.999994;0.631351421;7.908306
15.999994;0.536277777;6.997306
15.800013;0.51575258;6.6738846
14.800013;0.535709186;6.6570404
14.7000065;0.519472975;6.429763
14.899988;0.478374568;5.968244
14.7000065;0.427892573;5.296229
14.2000065;0.333466065;4.0474777
13.1;0.352582531;4.1045063
11.899988;0.42032059;4.6841045
9.999994;0.46058888;4.8077793
7.8999877;0.583304674;5.6903984
6.8999877;0.685398356;6.484363
5.999994;0.769043872;7.083119
5.300012;0.869552845;7.8472786
4.1;0.992519843;8.657593
3.4999938;1.065435705;9.140853
2.8999877;1.17380245;9.907712
2.9999938;1.148698896;9.722027
4.8999877;1.184311964;10.566016
6.499994;0.837515769;7.828896
7.999994;0.652453758;6.3848705
9.2000065;0.66039258;6.71435
10.2000065;0.679874742;7.14439
11.2000065;0.563365902;6.1256275
12.6;0.57768501;6.602265
12.999994;0.611164859;7.088379
12.800013;0.508803921;5.857795
12.800013;0.540512253;6.222849
13.499994;0.407124293;4.810979
13.7000065;0.365266135;4.349168
12.499994;0.310337238;3.533894
11.999994;0.347320551;3.8844074
10.899988;0.519528931;5.590736
8.999994;0.563451239;5.6917652
7.6;0.615067343;5.9447018
6.3999877;0.673105876;6.2733044
5.499994;0.818682884;7.431029
4.8999877;0.857763934;7.652669
3.8999877;0.950070821;8.241401
3.300012;1.029492031;8.784347
2.4999938;1.084046024;9.0525055
2.800012;1.013456136;8.5312874
4.700006;1.044212149;9.263317
6.800012;0.934238439;8.811954
8.399988;0.671921101;6.658608
10.499994;0.53466361;5.675589
11.6;0.531834516;5.8642246
11.300013;0.515953125;5.6296444
10.300013;0.739491265;7.79703
10.999994;0.821246276;8.868042
11.899988;1.025024009;11.422994
11.7000065;1.059029361;11.7185555
12.300013;1.016971299;11.496921
10.999994;1.115279758;12.043096
10.1;1.187658554;12.438638
8.800013;1.303970154;13.08777
9.1;1.32425115;13.420364
8.2000065;1.406714221;13.852599
7.999994;1.45450292;14.233672
7.1;1.5356184;14.61638
6.8999877;1.595401673;15.093651
6.499994;1.672746819;15.636435
6.200006;1.737775611;16.100134
6.300012;1.775210119;16.495764
4.6;1.949189792;17.242621
4.999994;1.93080643;17.275198
6.6;1.848000402;17.326387
8.800013;1.656032442;16.621371
10.7000065;1.467443883;15.683623
10.899988;1.423860381;15.322395
11.899988;1.323641127;14.75082
12.6;1.240524303;14.177744
13.6;0.920252743;10.915801
14.399988;0.812138901;9.934421
14.399988;0.972275621;11.89328
14.899988;0.925666;11.548692
15.1;0.79472276;9.994676
14.399988;0.697097491;8.5271866
13.6;0.678936088;8.053365
11.999994;0.807706691;9.033332
10.7000065;1.015848037;10.857095
8.7000065;1.190967241;11.9153824
7.1;1.355341319;12.90046
5.800012;1.529382509;14.003693
5.6;1.633033307;14.865825
3.9999938;1.851391856;16.104535
4.3999877;1.921204031;16.899574
5.1;1.937629054;17.385918
4.200006;2.063358691;18.048628
5.300012;1.987481012;17.93602
7.200006;1.861419718;17.771454
8.399988;1.745517154;17.297737
9.300013;1.655207029;16.883658
10.300013;1.551011472;16.353517
11.6;1.415242785;15.605045
11.999994;1.317197089;14.731435
11.2000065;1.141916477;12.416362
11.300013;1.300218749;14.186888
13.899988;1.118218362;13.416472
12.899988;1.135206478;13.117703
13.499994;1.003688637;11.860567
13.899988;0.845300968;10.1419876
13.6;0.875791315;10.388411
11.800013;1.084380732;12.0416306
10.6;1.194673248;12.7248955
10.6;1.215670049;12.94854
10.800013;1.209178875;12.967621
12.300013;1.117668956;12.635314
10.899988;1.196091897;12.871341
10.1;1.259033478;13.186165
9.499994;1.320797038;13.560902
9.999994;1.310590139;13.680374
9.800013;1.328161192;13.771982
9.499994;1.339185089;13.749696
9.499994;1.363444549;13.998773
8.899988;1.431258007;14.41152
8.499994;1.45972255;14.511493
6.8999877;1.597834468;15.116667
4.3999877;1.858333261;16.346541
1.4999939;2.229298255;18.132588
0.6;2.126760037;16.903424
0.80001223;2.508642242;20.040346
1.3000122;2.601547267;21.051028
2.200006;2.569463253;21.286443
3.800012;2.489178569;21.532777
3.200006;2.571226921;21.879887
2.9999938;2.642134819;22.36174
3.3999877;2.578941004;22.06544
3.300012;2.673844984;22.815118
3.1;2.814562082;23.88564
1.6;3.040111384;24.79195
1.3999878;2.331254855;18.912752
1.3000122;1.955124619;15.820348
0.80001223;2.259718126;18.05181
0.6;2.396333038;19.045982
0.1;2.495138314;19.582771
0.3000122;2.459841797;19.403015
0.6;2.393081893;19.020142
1.8000122;2.373289794;19.455391
2.700006;1.781968234;14.960414
4.999994;1.795949054;16.06861
7.700006;1.607972608;15.589372
8.800013;1.333524906;13.384407
8.300013;1.437794895;14.203333
8.800013;1.342807587;13.477576
8.6;1.633518445;16.290965
9.300013;1.598618468;16.306436
9.499994;1.212767409;12.451739
5.6;1.315490164;11.975167
7.200006;1.331433235;12.7115364
6.700006;1.285656143;12.090189
6.3999877;1.223412982;11.402132
6.3999877;1.351912884;12.599743
4.999994;1.425620714;12.75523
4.3999877;1.394917846;12.270179
3.700006;1.408695021;12.152422
3.1;1.437038832;12.195358
2.9999938;1.500652478;12.7007904
2.3999877;1.619595405;13.488727
1.7000061;1.615007089;13.204688
1.4999939;1.54606484;12.575328
3.3999877;1.352324872;11.5705025
6.499994;1.206005351;11.273448
7.200006;1.080552004;10.3163086
6.3999877;0.989822392;9.2250824
4.800012;1.383938083;12.311942
2.1;1.665253141;13.759209
4.200006;1.339449773;11.716446
4.800012;1.290341748;11.47928
6.200006;1.329337951;12.316043
5.8999877;1.435990012;13.1871
6.1;1.489155281;13.756017
6.200006;1.401212292;12.981944
5.800012;1.497471839;13.711505
5.200006;1.5094446;13.582835
5.1;1.543768929;13.851898
3.8999877;1.787980523;15.509859
3.200006;1.652978288;14.066039
3.6;1.643325687;14.137567
1.8000122;1.741291825;14.274495
1.1;1.920784983;15.462566
0.2000061;2.162028067;17.011035
0.1;2.231515962;17.513765
0.4999939;2.10496119;16.68781
1.4999939;2.005349689;16.311043
2.700006;1.834829407;15.404207
4.200006;1.839161557;16.087529
5.800012;1.147047284;10.502865
7.300012;0.986234353;9.44463
8.499994;1.150222392;11.434669
9.800013;0.953161391;9.8835304
10.1;0.846932362;8.8701294
9.300013;1.069429905;10.908538
9.6;1.01725511;10.4787315
9.399988;0.979465978;10.023518
8.7000065;1.026786017;10.272783
6.6;1.0611989;9.949534
8.2000065;0.847138524;8.342185
7.200006;0.771521951;7.365919
6.800012;0.766492677;7.229737
6.300012;1.090253316;10.130948
6.6;0.990054927;9.282506
5.700006;1.001184349;9.140552
4.3999877;1.034438419;9.0992775
4.1;1.125030451;9.813462
4.1;1.33299331;11.627489
4.8999877;1.290836035;11.5163864
3.9999938;1.142374982;9.937074
2.9999938;1.003353325;8.491893
0.2000061;1.203541775;9.469577
0.4999939;1.302116976;10.322984
2.6;1.142182743;9.56349
4.499994;0.959478835;8.463683
5.6;1.053001411;9.58568
3.6;1.174093595;10.100753
5.6;1.166109798;10.615328
7.3999877;1.037595773;9.966963
7.6;1.140623299;11.024265
8.7000065;1.065474268;10.659851
8.999994;0.969768886;9.796228
8.399988;1.007556216;9.984687
8.499994;0.877384459;8.722314
8.2000065;0.907592226;8.937502
7.6;0.927516657;8.964563
6.3999877;1.210183816;11.278837
5.499994;1.222325683;11.094818
5.3999877;1.17285103;10.614976
4.8999877;1.139109279;10.1627335
4.499994;1.247262981;11.002263
4.6;1.364484211;12.070289
4.8999877;1.404987193;12.534803
5.200006;1.390273262;12.510464
5.3999877;1.36807262;12.3818436
5.700006;1.284215215;11.72455
3.6;1.378302605;11.8575676
4.200006;1.39324328;12.186989
4.3999877;1.333718452;11.731848
4.999994;1.311492752;11.734111
5.3999877;1.362655881;12.332819
5.300012;1.423882178;12.849823
4.999994;1.435613626;12.844638
5.8999877;1.306592797;11.998809
8.7000065;1.152129822;11.526822
4.800012;1.418892801;12.62291
5.3999877;1.349645216;12.215065
6.3999877;1.168404135;10.889453
5.700006;1.220909573;11.146586
5.499994;1.332388138;12.093834
4.8999877;1.418014941;12.651032
3.9999938;1.553717502;13.515182
3.300012;1.615161139;13.781686
2.9999938;1.51838514;12.850871
2.4999938;1.591927894;13.293657
2.200006;1.750761011;14.503992
1.8000122;1.915321405;15.701128
1.1;2.037279893;16.400365
0.8999878;2.005058989;16.058415
1.4999939;1.948177026;15.846014
3.3999877;1.750602373;14.978168
5.200006;1.593017816;14.334874
7.1;1.3349201;12.706086
7.6;1.358796404;13.132935
6.1;1.40661054;12.993513
9.499994;1.118397284;11.482821
9.1;1.164439142;11.8007805
7.200006;1.237506077;11.8147896
6.6;1.392237323;13.053267
6.8999877;1.310267438;12.3960754
5.800012;1.27055997;11.633801
7.999994;0.907938117;8.885024
7.300012;1.07594896;10.303778
5.8999877;1.16342055;10.684018
5.200006;1.248183381;11.231859
5.1;1.118422574;10.035359
4.1;1.202212184;10.486706
3.800012;1.116523692;9.65855
2.9999938;1.198320849;10.142003
2.700006;1.418525144;11.909148
2.6;1.431941139;11.9896355
1.6;1.522679866;12.417375
1.6;1.541124251;12.567788
2.4999938;1.33820775;11.174925
4.499994;1.169926022;10.320064
6.3999877;0.878979004;8.192029
7.8999877;1.108726686;10.8161255
8.899988;1.019557707;10.266057
9.2000065;0.985766406;10.022494
10.499994;0.819832062;8.702724
10.1;0.781044859;8.1800735
11.2000065;0.709179446;7.711097
12.499994;0.671309527;7.644383
13.399988;0.625955492;7.369093
12.1;0.664895035;7.4627914
6.800012;0.767543223;7.239646
7.499994;0.73190657;7.0522
8.1;0.795043899;7.8046394
8.1;0.932608444;9.1550575
6.8999877;0.96773866;9.155506
6.499994;0.883371998;8.257549
5.800012;0.880516779;8.0623955
5.3999877;0.914106581;8.27319
3.9999938;1.087907082;9.463279
3.9999938;1.189420432;10.346304
2.8999877;1.305935598;11.023008
2.800012;1.284031802;10.808997
3.200006;1.194867895;10.167743
5.3999877;1.002316116;9.071537
