$T_{amb}$ in °C;$P_{el}$ in kW;$\dot{Q}_{heat}$ in kW
10.800013;0.390126692;4.180205
10.7000065;0.657943565;7.0421486
10.899988;0.817506233;8.8016235
11.2000065;0.849160849;9.242268
11.899988;0.809785431;9.0186615
12.399988;0.747716273;8.490541
11.800013;0.83904499;9.307525
9.899988;0.958061872;9.9758415
9.300013;0.762151435;7.775476
9.6;0.603632393;6.221305
9.899988;0.59474866;6.1805885
9.999994;0.550408528;5.74042
9.1;0.573488451;5.8152317
8.2000065;0.656214261;6.45619
7.6;0.688995331;6.66218
7.6;0.726260304;7.010202
6.200006;0.782679833;7.25726
5.300012;0.898096297;8.095299
5.300012;0.923973096;8.342806
6.300012;1.230715774;11.44302
8.6;1.143172491;11.393169
9.800013;1.032959836;10.7169495
10.999994;0.627140779;6.7737274
12.2000065;0.729375882;8.211734
13.399988;0.700341081;8.236835
14.6;0.631399651;7.769726
14.399988;0.635521788;7.776571
15.300013;0.566657513;7.173396
16.300013;0.437970524;5.7874714
15.999994;0.364401515;4.7534794
14.7000065;0.406021735;5.028793
14.2000065;0.465066702;5.6431602
12.399988;0.57127686;6.479667
10.2000065;0.691257163;7.269094
9.6;0.741699964;7.642694
8.2000065;0.830080282;8.17668
7.1;0.948682248;9.033842
6.800012;1.034771069;9.745843
6.700006;1.089036139;10.248618
5.999994;1.184641155;10.9172935
6.200006;1.232823212;11.410729
5.3999877;1.322249418;11.964319
5.6;1.360803964;12.387201
7.1;1.303983681;12.4100266
8.6;1.182690202;11.798659
9.800013;0.62718815;6.5123634
9.800013;0.665120366;6.90392
9.800013;0.483832782;5.0106567
9.6;0.610354777;6.2910034
10.300013;0.578247323;6.1046722
10.300013;0.544299644;5.7411
11.499994;0.475937116;5.234928
9.499994;0.570972564;5.873597
10.499994;0.676097973;7.183989
9.300013;0.851278148;8.685392
8.399988;1.044227171;10.3584496
7.700006;1.136818023;11.0230354
6.8999877;1.247418834;11.8017525
6.3999877;1.512282098;14.089629
5.200006;1.482972926;13.364615
5.499994;1.684914317;15.281656
4.3999877;1.862024827;16.403058
3.700006;2.000795333;17.268573
3.200006;2.115166296;17.974905
2.800012;2.211399811;18.62215
1.8999878;2.36228518;19.376932
4.700006;2.152672039;19.108026
6.499994;1.987583923;18.595213
7.700006;1.831321211;17.744672
10.499994;1.557940165;16.539885
11.2000065;1.437393713;15.658424
11.6;1.36941444;15.092407
12.300013;1.287290537;14.538133
11.499994;1.310424454;14.419011
12.800013;1.001210025;11.5484764
12.800013;0.7216597;8.308406
13.899988;0.514602575;6.180225
13.899988;0.629426082;7.561609
12.7000065;0.986075727;11.302932
11.399988;1.144385859;12.524394
10.2000065;1.241660731;13.063243
9.499994;1.313353497;13.506245
8.499994;1.41767632;14.1011
7.300012;1.545409586;14.787073
6.6;1.645696325;15.459007
6.800012;1.691138473;15.943097
5.999994;1.724031907;15.87374
5.300012;1.86548429;16.840582
4.700006;1.70364568;15.135724
4.200006;2.021744036;17.699084
4.499994;2.051404148;18.102885
5.1;2.07194882;18.599391
5.8999877;1.97890984;18.173643
7.1;1.605855685;15.293088
8.899988;1.667598821;16.750575
9.300013;1.392786983;14.20285
9.899988;1.53872646;16.012073
9.499994;1.60054813;16.415045
9.300013;1.621071292;16.541582
9.6;1.600837613;16.486977
9.2000065;1.598293947;16.277519
7.1;1.660686697;15.83063
8.399988;1.644704308;16.291428
7.300012;1.836362639;17.583305
7.1;1.893933079;18.025627
6.300012;1.99608593;18.54018
5.200006;2.140917921;19.268788
4.200006;2.304660316;20.144699
2.800012;2.525142541;21.23366
1.7000061;2.726503013;22.305846
0.7000061;2.928535362;23.349213
-0.69998777;3.213399271;24.705182
-1.1000122;3.361725807;25.635696
-1.2999939;3.456118903;26.189563
-0.1999878;3.374159913;26.290417
0.80001223;3.276781605;26.197217
2.3999877;3.087674356;25.714728
3.800012;2.902519621;25.119345
3.8999877;2.881600375;24.984111
6.3999877;2.551152436;23.772105
7.6;2.348547712;22.694527
8.300013;2.234747086;22.060278
8.999994;2.13541654;21.567494
8.2000065;2.167935966;21.317047
9.7000065;1.941782627;20.058853
8.999994;2.003660002;20.23467
6.499994;2.278466738;21.293332
5.3999877;2.450382691;22.172241
5.300012;2.484896436;22.423618
4.6;2.592852915;22.947029
3.4999938;2.741845631;23.543237
3.700006;2.759335266;23.789204
2.6;2.940104704;24.589105
1.7000061;3.108478888;25.390302
0.6;3.316602857;26.347955
-0.6000122;3.540391392;27.298016
-1.0000061;3.671018777;28.017838
-0.9;3.686592429;28.19127
0.3999878;3.54660683;28.033694
3.4999938;3.118950775;26.763535
5.3999877;2.816997045;25.509976
6.700006;2.595029644;24.390382
7.8999877;2.409431218;23.495781
8.999994;2.246400692;22.67212
8.899988;2.202668903;22.178287
8.300013;2.231872166;22.029747
8.499994;2.201655934;21.899269
7.700006;2.249743369;21.774054
7.8999877;2.22729382;21.720763
7.3999877;2.240084719;21.524068
7.499994;2.260295496;21.782648
5.999994;2.418068886;22.32858
5.6;2.482318005;22.604604
4.999994;2.565527979;22.932062
4.8999877;2.600115265;23.195195
4.700006;2.642214839;23.399483
4.499994;2.682924194;23.664583
3.6;2.828552161;24.314676
2.8999877;2.949035611;24.913748
1.7000061;3.156859866;25.79766
1.1;3.280242268;26.403418
0.3000122;3.408719817;26.87131
2.1;3.210774707;26.573325
3.200006;3.000072613;25.521298
4.3999877;2.375606359;20.93334
5.6;2.080351087;18.952618
5.300012;2.242878718;20.250204
7.800012;2.29729078;22.34941
6.800012;2.422293652;22.856256
7.499994;2.333791155;22.445444
7.8999877;2.22929213;21.741933
7.300012;2.312813088;22.166486
6.499994;2.39278714;22.366151
6.6;2.391647994;22.393304
6.200006;2.049878534;18.99075
5.6;1.885818779;17.195007
5.200006;1.890561957;17.032666
4.700006;1.969297862;17.468813
4.3999877;2.011038481;17.705913
4.1;2.040299535;17.79096
3.8999877;2.143972384;18.567557
3.4999938;2.169813882;18.599324
4.1;2.074185914;18.119884
4.200006;2.147102761;18.776225
3.8999877;2.177367245;18.883195
3.6;2.205044244;18.964595
4.300012;2.112650977;18.56537
5.200006;1.514255794;13.647354
6.300012;1.313857767;12.234696
6.700006;1.497646562;14.081581
6.800012;1.385867891;13.07553
6.300012;1.396702623;12.959706
6.200006;1.640028387;15.216025
5.499994;1.893256688;17.165506
5.1;1.629834454;14.627182
4.700006;1.488559274;13.191286
3.700006;1.742152165;15.020586
4.300012;1.800850521;15.783871
3.800012;1.796152355;15.528667
3.300012;1.727264344;14.730617
3.300012;1.885282355;16.0781
3.4999938;1.764756432;15.152728
2.9999938;1.736555404;14.681801
2.3999877;1.770597533;14.749457
2.300012;1.825309072;15.179381
1.7000061;1.919553897;15.68702
1.6;1.924861717;15.686351
1.6;1.827165769;14.897151
1.4999939;1.83126681;14.911928
1.1;1.924826358;15.497981
1.3000122;2.002335206;16.194118
1.7000061;1.999054975;16.352333
2.6;2.229461798;18.647559
3.700006;2.221911476;19.180327
4.1;2.135582945;18.635643
3.700006;2.186760538;18.859015
4.6;1.859499976;16.436006
4.6;1.830647433;16.180234
3.9999938;1.786851007;15.551083
1.4999939;2.018433977;16.436797
4.700006;1.676299286;14.86155
2.6;1.930624581;16.172208
3.9999938;1.772949083;15.391357
2.8999877;1.773538533;14.961519
2.200006;1.970514922;16.324034
1.7000061;1.642310492;13.416225
0.80001223;1.887065363;15.06134
1.3000122;1.842067963;14.895988
-0.2999939;2.071839671;16.10368
0.4999939;2.103251446;16.671263
-0.1999878;2.19293354;17.045892
-1.7999939;2.330378311;17.422858
-1.9;2.329332815;17.398723
-1.2999939;2.265783631;17.187442
0.2000061;2.222668834;17.442131
1.2000061;2.048456925;16.52493
2.6;1.715071408;14.353044
4.800012;1.736450712;15.46855
5.700006;1.345207104;12.27686
5.300012;1.371979481;12.38597
5.1;1.322084516;11.864378
5.200006;1.466695642;13.171217
7.1;1.507510464;14.359402
6.499994;1.551660688;14.507544
6.8999877;1.871288833;17.712363
6.499994;1.77973235;16.699086
5.800012;1.832864222;16.748996
4.3999877;2.181625635;19.22204
3.6;2.460684117;21.16349
3.200006;2.534647498;21.574551
3.200006;2.559724349;21.781056
3.200006;2.568276018;21.845894
3.3999877;2.571498263;21.989749
3.200006;2.624811919;22.34292
3.200006;2.656817988;22.575365
3.1;2.684125883;22.795079
3.300012;2.668569261;22.761023
3.4999938;2.610003763;22.368156
4.3999877;2.514602063;22.109772
5.3999877;2.374122107;21.513048
5.999994;2.285058112;21.03526
6.300012;2.217033426;20.608388
6.800012;2.124137033;20.021324
6.8999877;2.14015309;20.262094
7.6;2.039890055;19.728737
8.2000065;1.916592684;18.907045
8.300013;1.890387586;18.671153
7.999994;1.910908762;18.712009
7.499994;1.972833922;19.010796
6.999994;1.997889131;18.98229
6.999994;2.020861249;19.163539
7.1;2.04506139;19.479272
7.200006;2.067837453;19.738495
7.1;2.082996989;19.82524
7.6;2.035791737;19.677908
7.700006;2.01373905;19.528015
7.800012;1.991651953;19.366975
7.200006;2.048574391;19.562291
6.999994;2.079453944;19.762587
6.499994;2.136376594;19.989188
6.200006;2.165744475;20.081885
5.999994;2.155964193;19.848395
6.800012;2.088983918;19.686996
7.800012;1.960461567;19.083249
8.1;1.909783668;18.763344
8.999994;1.800684996;18.215482
10.300013;1.669458421;17.59221
10.899988;1.579794029;16.996684
11.7000065;1.460937088;16.140424
11.499994;1.445655127;15.878477
10.7000065;1.514981958;16.207155
10.499994;1.524193461;16.172467
10.2000065;1.512027287;15.898724
9.399988;1.591826893;16.287236
8.499994;1.677259846;16.679266
7.999994;1.742899452;17.037149
7.700006;1.787143931;17.327861
8.1;1.775151894;17.376047
7.999994;1.790854492;17.522049
8.1;1.794264069;17.586086
8.2000065;1.790658916;17.653862
7.1;1.902129668;18.118405
6.999994;1.941645706;18.433275
7.300012;1.949359455;18.695157
7.700006;1.920265866;18.600146
7.8999877;1.877587183;18.347366
7.8999877;1.842300302;17.988515
7.999994;1.857389908;18.172179
7.499994;1.869160319;18.029669
8.399988;1.776533153;17.586441
10.2000065;1.606723302;16.870741
10.800013;1.526835453;16.364725
9.2000065;1.617212844;16.43421
11.7000065;1.415235366;15.644257
9.800013;1.553729629;16.129826
11.399988;1.414889837;15.488206
12.399988;1.229013943;13.949113
11.6;1.134165329;12.498937
10.999994;1.187638155;12.802074
10.2000065;1.374331222;14.445747
8.899988;1.527619853;15.353621
7.300012;1.677329481;16.061816
7.499994;1.702841411;16.386021
6.300012;1.814432222;16.892326
5.200006;1.967940131;17.724098
5.200006;2.03526062;18.31628
4.999994;2.108975413;18.892145
4.999994;2.164014444;19.346045
5.200006;2.176733861;19.597679
4.800012;2.235226054;19.88907
4.700006;2.241519463;19.889787
5.700006;2.151901955;19.670251
5.6;2.210180648;20.13383
6.200006;1.70293609;15.781717
7.300012;1.523323411;14.564912
7.200006;1.536341714;14.65436
8.300013;1.476624244;14.585196
8.300013;1.467433376;14.497415
8.300013;1.437312173;14.183191
8.2000065;1.410947442;13.926387
8.7000065;1.320951094;13.235043
8.6;1.348297612;13.454234
8.499994;1.362952593;13.550412
7.6;1.431902717;13.836703
6.999994;1.528382534;14.490195
5.8999877;1.581960895;14.52867
5.499994;1.638326235;14.874448
4.800012;1.771304543;15.739328
4.3999877;1.840720078;16.196793
3.9999938;1.833470508;15.946272
3.6;1.921470111;16.500237
4.3999877;1.907852663;16.768298
3.3999877;1.987573665;16.998958
3.300012;1.971610044;16.853581
5.200006;1.807927621;16.277428
7.8999877;1.507693728;14.68941
9.499994;1.334025503;13.703099
10.399988;1.277115784;13.491075
11.2000065;1.202112789;13.08445
12.6;1.07080736;12.232554
13.899988;0.931840433;11.179292
15.300013;0.835863277;10.610655
15.1;0.767057124;9.634849
15.399988;0.68360245;8.6903854
15.300013;0.613709462;7.776347
15.399988;0.500515301;6.377732
14.499994;0.477335211;5.85333
13.1;0.590420688;6.8545944
11.499994;0.748479012;8.220521
10.399988;0.774735695;8.2005615
10.2000065;0.788661654;8.297095
9.499994;0.862760723;8.854216
8.300013;0.954960541;9.42991
7.200006;1.05643438;10.097201
6.999994;1.125410151;10.660329
7.499994;1.108542836;10.677259
6.999994;1.166761573;11.073878
7.1;1.14921597;10.9432175
8.800013;1.071788937;10.752145
10.899988;0.94529341;10.172793
12.499994;0.82079207;9.3243004
11.800013;0.828133356;9.190303
13.899988;0.705142584;8.464032
14.999994;0.631946111;7.908306
15.999994;0.536247475;6.997306
15.800013;0.515531878;6.6738846
14.800013;0.535885044;6.6570404
14.7000065;0.519388156;6.429763
14.899988;0.478816183;5.968244
14.7000065;0.427977285;5.296229
14.2000065;0.333271238;4.0474777
13.1;0.352529517;4.1045063
11.899988;0.420556901;4.6841045
9.999994;0.460489967;4.8077793
7.8999877;0.582905616;5.6903984
6.8999877;0.68674703;6.484363
5.999994;0.768190872;7.083119
5.300012;0.869833048;7.8472786
4.1;0.992115434;8.657593
3.4999938;1.064215081;9.140853
2.8999877;1.175346942;9.907712
2.9999938;1.14948014;9.722027
4.8999877;1.184639436;10.566016
6.499994;0.838145083;7.828896
7.999994;0.651371126;6.3848705
9.2000065;0.660935071;6.71435
10.2000065;0.680236777;7.14439
11.2000065;0.563255613;6.1256275
12.6;0.578351079;6.602265
12.999994;0.611396618;7.088379
12.800013;0.508649229;5.857795
12.800013;0.540684668;6.222849
13.499994;0.40716072;4.810979
13.7000065;0.365451457;4.349168
12.499994;0.310788153;3.533894
11.999994;0.347213578;3.8844074
10.899988;0.518656945;5.590736
8.999994;0.563441306;5.6917652
7.6;0.614934637;5.9447018
6.3999877;0.672659476;6.2733044
5.499994;0.819679637;7.431029
4.8999877;0.856367181;7.652669
3.8999877;0.949886702;8.241401
3.300012;1.027885106;8.784347
2.4999938;1.084807831;9.0525055
2.800012;1.011694051;8.5312874
4.700006;1.043437288;9.263317
6.800012;0.933743726;8.811954
8.399988;0.671770492;6.658608
10.499994;0.53479094;5.675589
11.6;0.531223546;5.8642246
11.300013;0.515883756;5.6296444
10.300013;0.740887443;7.79703
10.999994;0.822126175;8.868042
11.899988;1.025206539;11.422994
11.7000065;1.058714943;11.7185555
12.300013;1.017026434;11.496921
10.999994;1.113978873;12.043096
10.1;1.189882647;12.438638
8.800013;1.303790807;13.08777
9.1;1.326561539;13.420364
8.2000065;1.405691145;13.852599
7.999994;1.454634553;14.233672
7.1;1.535001346;14.61638
6.8999877;1.596723131;15.093651
6.499994;1.670698982;15.636435
6.200006;1.736043075;16.100134
6.300012;1.774218261;16.495764
4.6;1.949431675;17.242621
4.999994;1.929734448;17.275198
6.6;1.849252731;17.326387
8.800013;1.654676222;16.621371
10.7000065;1.465128665;15.683623
10.899988;1.422401491;15.322395
11.899988;1.324566953;14.75082
12.6;1.240094932;14.177744
13.6;0.921394202;10.915801
14.399988;0.811693805;9.934421
14.399988;0.971856089;11.89328
14.899988;0.927327119;11.548692
15.1;0.79560827;9.994676
14.399988;0.697286629;8.5271866
13.6;0.679131831;8.053365
11.999994;0.808643656;9.033332
10.7000065;1.015469628;10.857095
8.7000065;1.19068039;11.9153824
7.1;1.35559361;12.90046
5.800012;1.530490666;14.003693
5.6;1.631394295;14.865825
3.9999938;1.848460398;16.104535
4.3999877;1.922094452;16.899574
5.1;1.938766063;17.385918
4.200006;2.062388171;18.048628
5.300012;1.988162941;17.93602
7.200006;1.861668331;17.771454
8.399988;1.744281168;17.297737
9.300013;1.658240244;16.883658
10.300013;1.549055103;16.353517
11.6;1.41514425;15.605045
11.999994;1.31771655;14.731435
11.2000065;1.142014105;12.416362
11.300013;1.300265549;14.186888
13.899988;1.120076012;13.416472
12.899988;1.133583004;13.117703
13.499994;1.003648902;11.860567
13.899988;0.844942375;10.1419876
13.6;0.874993678;10.388411
11.800013;1.085442601;12.0416306
10.6;1.194131603;12.7248955
10.6;1.21598183;12.94854
10.800013;1.208198769;12.967621
12.300013;1.119951304;12.635314
10.899988;1.196205456;12.871341
10.1;1.259760998;13.186165
9.499994;1.320250307;13.560902
9.999994;1.310000238;13.680374
9.800013;1.329062178;13.771982
9.499994;1.340099395;13.749696
9.499994;1.363589114;13.998773
8.899988;1.4324885;14.41152
8.499994;1.458546048;14.511493
6.8999877;1.598399827;15.116667
4.3999877;1.863523016;16.346541
1.4999939;2.230099044;18.132588
0.6;2.128878127;16.903424
0.80001223;2.51256882;20.040346
1.3000122;2.604634968;21.051028
2.200006;2.569193965;21.286443
3.800012;2.486014252;21.532777
3.200006;2.570455699;21.879887
2.9999938;2.643670884;22.36174
3.3999877;2.577815119;22.06544
3.300012;2.675021491;22.815118
3.1;2.81643623;23.88564
1.6;3.043477129;24.79195
1.3999878;2.335173896;18.912752
1.3000122;1.955855229;15.820348
0.80001223;2.25937602;18.05181
0.6;2.396554878;19.045982
0.1;2.496133021;19.582771
0.3000122;2.462072513;19.403015
0.6;2.391688246;19.020142
1.8000122;2.376288246;19.455391
2.700006;1.780644431;14.960414
4.999994;1.797675059;16.06861
7.700006;1.609132532;15.589372
8.800013;1.3354014;13.384407
8.300013;1.438485868;14.203333
8.800013;1.341554098;13.477576
8.6;1.632711925;16.290965
9.300013;1.597121429;16.306436
9.499994;1.212161066;12.451739
5.6;1.316882535;11.975167
7.200006;1.331855298;12.7115364
6.700006;1.286617808;12.090189
6.3999877;1.221855483;11.402132
6.3999877;1.353464675;12.599743
4.999994;1.424401186;12.75523
4.3999877;1.393725574;12.270179
3.700006;1.406230195;12.152422
3.1;1.437603066;12.195358
2.9999938;1.499629116;12.7007904
2.3999877;1.616062951;13.488727
1.7000061;1.615963263;13.204688
1.4999939;1.5483418;12.575328
3.3999877;1.35476489;11.5705025
6.499994;1.205182472;11.273448
7.200006;1.082504921;10.3163086
6.3999877;0.990175572;9.2250824
4.800012;1.383358526;12.311942
2.1;1.664957778;13.759209
4.200006;1.338904064;11.716446
4.800012;1.290067021;11.47928
6.200006;1.327711289;12.316043
5.8999877;1.437301299;13.1871
6.1;1.490121724;13.756017
6.200006;1.402250257;12.981944
5.800012;1.496281802;13.711505
5.200006;1.508143693;13.582835
5.1;1.543101882;13.851898
3.8999877;1.785955614;15.509859
3.200006;1.6548459;14.066039
3.6;1.640705131;14.137567
1.8000122;1.738754506;14.274495
1.1;1.919432299;15.462566
0.2000061;2.158343825;17.011035
0.1;2.235063135;17.513765
0.4999939;2.106019308;16.68781
1.4999939;2.006763305;16.311043
2.700006;1.833562081;15.404207
4.200006;1.841013695;16.087529
5.800012;1.146215491;10.502865
7.300012;0.984941141;9.44463
8.499994;1.149456843;11.434669
9.800013;0.952902358;9.8835304
10.1;0.847734649;8.8701294
9.300013;1.070298227;10.908538
9.6;1.016038765;10.4787315
9.399988;0.978735233;10.023518
8.7000065;1.0268244;10.272783
6.6;1.061623932;9.949534
8.2000065;0.848785795;8.342185
7.200006;0.772314256;7.365919
6.800012;0.765091676;7.229737
6.300012;1.091592357;10.130948
6.6;0.989875242;9.282506
5.700006;1.000218998;9.140552
4.3999877;1.035683544;9.0992775
4.1;1.124831408;9.813462
4.1;1.331796651;11.627489
4.8999877;1.290820578;11.5163864
3.9999938;1.139244394;9.937074
2.9999938;1.004959783;8.491893
0.2000061;1.202322296;9.469577
0.4999939;1.302332571;10.322984
2.6;1.141338717;9.56349
4.499994;0.959073363;8.463683
5.6;1.053741527;9.58568
3.6;1.173836078;10.100753
5.6;1.168189038;10.615328
7.3999877;1.036996477;9.966963
7.6;1.140297586;11.024265
8.7000065;1.064822766;10.659851
8.999994;0.968786842;9.796228
8.399988;1.007201497;9.984687
8.499994;0.877260001;8.722314
8.2000065;0.908358944;8.937502
7.6;0.928149946;8.964563
6.3999877;1.20880952;11.278837
5.499994;1.22064605;11.094818
5.3999877;1.173118632;10.614976
4.8999877;1.13905908;10.1627335
4.499994;1.248344831;11.002263
4.6;1.36295292;12.070289
4.8999877;1.40409212;12.534803
5.200006;1.38769257;12.510464
5.3999877;1.36922474;12.3818436
5.700006;1.284680442;11.72455
3.6;1.377997066;11.8575676
4.200006;1.39238092;12.186989
4.3999877;1.33399407;11.731848
4.999994;1.312590476;11.734111
5.3999877;1.361506232;12.332819
5.300012;1.422899163;12.849823
4.999994;1.436874911;12.844638
5.8999877;1.304898355;11.998809
8.7000065;1.150839663;11.526822
4.800012;1.418710274;12.62291
5.3999877;1.349542306;12.215065
6.3999877;1.167784285;10.889453
5.700006;1.221918289;11.146586
5.499994;1.332349806;12.093834
4.8999877;1.420944928;12.651032
3.9999938;1.552414016;13.515182
3.300012;1.617580914;13.781686
2.9999938;1.516201375;12.850871
2.4999938;1.592431512;13.293657
2.200006;1.7511161;14.503992
1.8000122;1.916473922;15.701128
1.1;2.037842222;16.400365
