Time,Total active power,Schedule,Space Temperature T1,Space Temperature T2,Av. Space Temperature,Supply Temperature,Empty trial schedule,Shut off schedule
2016-08-15 20:30:00,6.3,1,24.7,22.4,23.55,20.0,0,0
2016-08-15 20:45:00,6.4,1,24.8,22.5,23.65,20.6,0,0
2016-08-15 21:00:00,17.4,1,24.8,22.6,23.7,19.0,0,0
2016-08-15 21:15:00,16.6,1,24.7,22.5,23.6,18.1,0,0
2016-08-15 21:30:00,17.4,1,24.7,22.5,23.6,17.9,0,0
2016-08-15 21:45:00,0.2,0,24.8,22.6,23.7,17.8,0,0
2016-08-15 22:00:00,0.1,0,24.9,22.8,23.85,18.1,0,0
2016-08-15 22:15:00,0.2,0,24.9,22.5,23.7,18.3,0,0
2016-08-15 22:30:00,0.1,0,24.8,22.4,23.6,18.5,0,0
2016-08-15 22:45:00,0.2,0,24.7,22.2,23.45,18.6,0,0
2016-08-15 23:00:00,0.1,0,24.6,22.1,23.35,18.6,0,0
2016-08-15 23:15:00,0.1,0,24.6,22.1,23.35,18.6,0,0
2016-08-15 23:30:00,0.2,0,24.5,22.0,23.25,18.7,0,0
2016-08-15 23:45:00,0.1,0,24.5,22.0,23.25,18.7,0,0
2016-08-16 00:00:00,0.2,0,24.5,22.0,23.25,18.7,0,0
2016-08-16 00:15:00,0.2,0,24.4,21.9,23.15,18.7,0,0
2016-08-16 00:30:00,0.2,0,24.4,21.8,23.1,18.6,0,0
2016-08-16 00:45:00,0.2,0,24.3,21.8,23.05,18.6,0,0
2016-08-16 01:00:00,0.1,0,24.3,21.8,23.05,18.5,0,0
2016-08-16 01:15:00,0.1,0,24.3,21.7,23.0,18.5,0,0
2016-08-16 01:30:00,0.2,0,24.3,21.7,23.0,18.4,0,0
2016-08-16 01:45:00,0.2,0,24.2,21.7,22.95,18.3,0,0
2016-08-16 02:00:00,0.2,0,24.2,21.7,22.95,18.3,0,0
2016-08-16 02:15:00,0.2,0,24.2,21.6,22.9,18.3,0,0
2016-08-16 02:30:00,0.1,0,24.1,21.6,22.85,18.2,0,0
2016-08-16 02:45:00,0.2,0,24.1,21.6,22.85,18.1,0,0
2016-08-16 03:00:00,0.2,0,24.1,21.5,22.8,18.1,0,0
2016-08-16 03:15:00,0.1,0,24.0,21.5,22.75,18.0,0,0
2016-08-16 03:30:00,0.2,0,24.0,21.5,22.75,18.0,0,0
2016-08-16 03:45:00,0.2,0,24.0,21.5,22.75,17.9,0,0
2016-08-16 04:00:00,0.2,0,23.9,21.4,22.65,17.9,0,0
2016-08-16 04:15:00,0.2,0,23.9,21.4,22.65,17.8,0,0
2016-08-16 04:30:00,0.0,0,23.9,21.4,22.65,17.8,0,0
2016-08-16 04:45:00,0.2,0,23.9,21.4,22.65,17.7,0,0
2016-08-16 05:00:00,0.2,0,23.9,21.3,22.6,17.7,0,0
2016-08-16 05:15:00,0.1,0,23.9,21.3,22.6,17.7,0,0
2016-08-16 05:30:00,0.0,0,23.8,21.3,22.55,17.6,0,0
2016-08-16 05:45:00,0.1,0,23.8,21.3,22.55,17.6,0,0
2016-08-16 06:00:00,0.0,0,23.8,21.3,22.55,17.5,0,0
2016-08-16 06:15:00,0.2,0,23.7,21.3,22.5,17.4,0,0
2016-08-16 06:30:00,0.1,0,23.7,21.3,22.5,17.3,0,0
2016-08-16 06:45:00,0.1,0,23.7,21.2,22.45,17.3,0,0
2016-08-16 07:00:00,0.2,0,23.6,21.2,22.4,17.3,0,0
2016-08-16 07:15:00,0.0,0,23.6,21.2,22.4,17.4,0,0
2016-08-16 07:30:00,0.0,0,23.6,21.2,22.4,17.5,0,0
2016-08-16 07:45:00,13.3,1,23.5,21.2,22.35,14.6,0,0
2016-08-16 08:00:00,15.2,1,23.1,20.9,22.0,14.7,0,0
2016-08-16 08:15:00,15.4,1,23.0,20.9,21.95,15.2,0,0
2016-08-16 08:30:00,17.4,1,23.1,21.1,22.1,15.9,0,0
2016-08-16 08:45:00,16.8,1,23.2,21.2,22.2,16.6,0,0
2016-08-16 09:00:00,16.6,1,23.4,21.4,22.4,17.3,0,0
2016-08-16 09:15:00,17.6,1,23.6,21.5,22.55,18.0,0,0
2016-08-16 09:30:00,17.0,1,23.8,21.7,22.75,19.0,0,0
2016-08-16 09:45:00,16.7,1,24.0,21.9,22.95,19.3,0,0
2016-08-16 10:00:00,0.0,1,24.3,22.3,23.3,19.9,0,0
2016-08-16 10:15:00,0.0,1,24.5,22.5,23.5,20.6,0,0
2016-08-16 10:30:00,0.0,1,24.7,22.6,23.65,21.4,0,0
2016-08-16 10:45:00,0.0,1,24.7,22.6,23.65,22.1,0,0
2016-08-16 11:00:00,16.6,1,24.8,22.7,23.75,21.6,0,0
2016-08-16 11:15:00,30.1,1,24.9,22.7,23.8,17.2,0,0
2016-08-16 11:30:00,6.4,1,24.7,22.5,23.6,19.6,0,0
2016-08-16 11:45:00,6.5,1,24.7,22.5,23.6,20.5,0,0
2016-08-16 12:00:00,30.6,1,25.0,22.6,23.8,17.2,0,0
2016-08-16 12:15:00,30.6,1,24.8,22.5,23.65,17.0,0,0
2016-08-16 12:30:00,6.6,1,24.9,22.5,23.7,20.9,0,0
2016-08-16 12:45:00,30.6,1,25.1,22.6,23.85,17.5,0,0
2016-08-16 13:00:00,30.4,1,24.9,22.4,23.65,17.4,0,0
2016-08-16 13:15:00,6.5,1,25.1,22.4,23.75,21.2,0,0
2016-08-16 13:30:00,30.7,1,25.0,22.4,23.7,17.6,0,0
2016-08-16 13:45:00,6.5,1,24.9,22.4,23.65,21.2,0,0
2016-08-16 14:00:00,30.6,1,25.1,22.5,23.8,18.0,0,0
2016-08-16 14:15:00,30.6,1,25.0,22.3,23.65,17.7,0,0
2016-08-16 14:30:00,6.8,1,25.0,22.4,23.7,21.4,0,0
2016-08-16 14:45:00,31.1,1,25.1,22.5,23.8,17.9,0,0
2016-08-16 15:00:00,30.9,1,25.0,22.4,23.7,17.8,0,0
2016-08-16 15:15:00,30.8,1,24.9,22.4,23.65,17.8,0,0
2016-08-16 15:30:00,6.5,1,25.0,22.4,23.7,21.5,0,0
2016-08-16 15:45:00,30.8,1,25.1,22.5,23.8,18.0,0,0
2016-08-16 16:00:00,31.0,1,24.9,22.4,23.65,17.9,0,0
2016-08-16 16:15:00,6.6,1,24.9,22.4,23.65,21.2,0,0
2016-08-16 16:30:00,31.2,1,25.1,22.5,23.8,18.1,0,0
2016-08-16 16:45:00,31.0,1,25.0,22.4,23.7,17.9,0,0
2016-08-16 17:00:00,0.0,1,25.1,22.6,23.85,19.7,0,1
2016-08-16 17:15:00,0.0,1,25.2,22.8,24.0,21.4,0,1
2016-08-16 17:30:00,0.0,1,25.3,22.8,24.05,22.5,0,1
2016-08-16 17:45:00,0.0,1,25.4,22.9,24.15,23.5,0,1
2016-08-16 18:00:00,0.0,1,25.4,23.0,24.2,24.0,0,1
2016-08-16 18:15:00,0.0,1,25.4,23.0,24.2,24.5,0,1
2016-08-16 18:30:00,0.0,1,25.4,23.0,24.2,24.8,0,1
2016-08-16 18:45:00,0.0,1,25.4,23.0,24.2,24.9,0,1
2016-08-16 19:00:00,0.0,1,25.4,23.0,24.2,24.8,0,1
2016-08-16 19:15:00,16.1,1,25.5,23.0,24.25,22.2,0,0
2016-08-16 19:30:00,29.9,1,25.3,22.8,24.05,17.4,0,0
2016-08-16 19:45:00,30.1,1,24.9,22.6,23.75,17.0,0,0
2016-08-16 20:00:00,6.4,1,24.8,22.4,23.6,19.8,0,0
2016-08-16 20:15:00,7.3,1,24.9,22.5,23.7,20.6,0,0
2016-08-16 20:30:00,29.8,1,24.9,22.6,23.75,16.7,0,0
2016-08-16 20:45:00,7.3,1,24.7,22.4,23.55,20.0,0,0
2016-08-16 21:00:00,6.3,1,24.8,22.6,23.7,20.5,0,0
2016-08-16 21:15:00,16.5,1,24.9,22.6,23.75,18.8,0,0
2016-08-16 21:30:00,17.1,1,24.9,22.6,23.75,18.1,0,0
2016-08-16 21:45:00,0.0,0,24.9,22.8,23.85,18.3,0,0
2016-08-16 22:00:00,0.1,0,25.1,22.9,24.0,18.4,0,0
2016-08-16 22:15:00,0.2,0,25.0,22.6,23.8,18.6,0,0
2016-08-16 22:30:00,0.2,0,24.9,22.5,23.7,18.8,0,0
2016-08-16 22:45:00,0.2,0,24.8,22.4,23.6,18.8,0,0
2016-08-16 23:00:00,0.1,0,24.7,22.3,23.5,18.9,0,0
2016-08-16 23:15:00,0.1,0,24.6,22.2,23.4,18.9,0,0
2016-08-16 23:30:00,0.2,0,24.6,22.1,23.35,18.9,0,0
2016-08-16 23:45:00,0.2,0,24.5,22.1,23.3,18.9,0,0
